Period 28
106 	 0.000000 
107 	 0.000000 
108 	 0.000000 
109 	 0.000000 
110 	 0.000000 
111 	 0.000000 
112 	 0.000000 
113 	 0.000000 
114 	 0.000000 
115 	 0.000000 
116 	 0.000000 
117 	 0.000000 
118 	 0.000000 
119 	 0.000000 
120 	 0.000000 
121 	 0.000000 
122 	 0.000000 
123 	 0.000000 
124 	 0.000000 
125 	 0.000000 
126 	 0.000000 
127 	 0.000000 
128 	 0.000000 
129 	 0.000000 
130 	 0.000000 
131 	 0.000000 
132 	 0.000000 
133 	 0.000000 
134 	 0.000000 
135 	 0.000000 
136 	 0.000000 
137 	 0.000000 
138 	 0.000000 
139 	 0.000000 
140 	 0.000000 
141 	 0.000000 
142 	 0.000000 
143 	 0.000000 
144 	 0.000000 
145 	 0.000000 
146 	 0.000000 
147 	 0.000000 
148 	 0.000000 
149 	 0.000000 
150 	 0.000000 
151 	 0.000000 
152 	 0.000000 
153 	 0.000000 
154 	 0.000000 
155 	 0.000000 
156 	 0.000000 
Period 29
106 	 0.000000 
107 	 0.000000 
108 	 0.000000 
109 	 0.000000 
110 	 0.000000 
111 	 0.000000 
112 	 0.000000 
113 	 0.000000 
114 	 0.000000 
115 	 0.000000 
116 	 0.000000 
117 	 0.000000 
118 	 0.000000 
119 	 0.000000 
120 	 0.000000 
121 	 0.000000 
122 	 0.000000 
123 	 0.000000 
124 	 0.000000 
125 	 0.000000 
126 	 0.000000 
127 	 0.000000 
128 	 0.000000 
129 	 0.000000 
130 	 0.000000 
131 	 0.000000 
132 	 0.000000 
133 	 0.000000 
134 	 0.000000 
135 	 0.000000 
136 	 0.000000 
137 	 0.000000 
138 	 0.000000 
139 	 0.000000 
140 	 0.000000 
141 	 0.000000 
142 	 0.000000 
143 	 0.000000 
144 	 0.000000 
145 	 0.000000 
146 	 0.000000 
147 	 0.000000 
148 	 0.000000 
149 	 0.000000 
150 	 0.000000 
151 	 0.000000 
152 	 0.000000 
153 	 0.000000 
154 	 0.000000 
155 	 0.000000 
156 	 0.000000 
Period 30
106 	 -0.000000 
107 	 20.000000 
108 	 15.000000 
109 	 -0.000000 
110 	 11.000000 
111 	 25.000000 
112 	 -0.000000 
113 	 32.000000 
114 	 12.000000 
115 	 -0.000000 
116 	 34.000000 
117 	 0.000000 
118 	 -0.000000 
119 	 -0.000000 
120 	 -0.000000 
121 	 0.000000 
122 	 6.000000 
123 	 7.000000 
124 	 0.000000 
125 	 22.000000 
126 	 10.000000 
127 	 -0.000000 
128 	 8.000000 
129 	 0.000000 
130 	 5.000000 
131 	 6.000000 
132 	 0.000000 
133 	 0.000000 
134 	 -0.000000 
135 	 -0.000000 
136 	 -0.000000 
137 	 -0.000000 
138 	 -0.000000 
139 	 -0.000000 
140 	 -0.000000 
141 	 -0.000000 
142 	 -0.000000 
143 	 -0.000000 
144 	 -0.000000 
145 	 -0.000000 
146 	 -0.000000 
147 	 -0.000000 
148 	 -0.000000 
149 	 -0.000000 
150 	 -0.000000 
151 	 -0.000000 
152 	 -0.000000 
153 	 -0.000000 
154 	 -0.000000 
155 	 -0.000000 
156 	 -0.000000 
Period 31
106 	 0.000000 
107 	 0.000000 
108 	 0.000000 
109 	 0.000000 
110 	 0.000000 
111 	 0.000000 
112 	 0.000000 
113 	 0.000000 
114 	 0.000000 
115 	 0.000000 
116 	 0.000000 
117 	 0.000000 
118 	 0.000000 
119 	 0.000000 
120 	 0.000000 
121 	 0.000000 
122 	 0.000000 
123 	 0.000000 
124 	 0.000000 
125 	 0.000000 
126 	 0.000000 
127 	 0.000000 
128 	 0.000000 
129 	 0.000000 
130 	 0.000000 
131 	 0.000000 
132 	 0.000000 
133 	 0.000000 
134 	 0.000000 
135 	 0.000000 
136 	 0.000000 
137 	 0.000000 
138 	 0.000000 
139 	 0.000000 
140 	 0.000000 
141 	 0.000000 
142 	 0.000000 
143 	 0.000000 
144 	 0.000000 
145 	 0.000000 
146 	 0.000000 
147 	 0.000000 
148 	 0.000000 
149 	 0.000000 
150 	 0.000000 
151 	 0.000000 
152 	 0.000000 
153 	 0.000000 
154 	 0.000000 
155 	 0.000000 
156 	 0.000000 
